INFO [config.py:54]:2025-09-22 12:19:14,425:PyTorch version 2.5.1 available.
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/importlib/__init__.py", line 90, in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "<frozen importlib._bootstrap>", line 1387, in _gcd_import
  File "<frozen importlib._bootstrap>", line 1360, in _find_and_load
  File "<frozen importlib._bootstrap>", line 1331, in _find_and_load_unlocked
  File "<frozen importlib._bootstrap>", line 935, in _load_unlocked
  File "<frozen importlib._bootstrap_external>", line 995, in exec_module
  File "<frozen importlib._bootstrap>", line 488, in _call_with_frames_removed
  File "/usr/local/lib/python3.12/site-packages/milvus_model/reranker/bgereranker.py", line 10, in <module>
    from FlagEmbedding import FlagAutoReranker
ModuleNotFoundError: No module named 'FlagEmbedding'
INFO [timing.py:139]:2025-09-22 12:57:25,541:TIMING: Wall: 22113.6ms | CPU:   70.0ms | timing.app.main.add_message
INFO [main.py:186]:2025-09-22 12:58:47,299: User message to bot for session: 745c752c-2abd-424e-9faa-e489bc21853f, message:Wie müssen Dokumente der Sicherheitsstufe I3 vernichtet werden?
INFO [_client.py:1786]:2025-09-22 12:58:47,458:HTTP Request: POST http://localhost:11434/api/embed "HTTP/1.1 200 OK"
INFO [utils_LLM.py:156]:2025-09-22 12:58:47,729:Retrieval completed, reranking now.
ERROR [main.py:235]:2025-09-22 12:58:55,133:No module named 'FlagEmbedding' for session: 745c752c-2abd-424e-9faa-e489bc21853f
Traceback (most recent call last):
  File "/home/tobi/crispy-octo-dollop/app/main.py", line 198, in add_message
    retrievals, results = await milvus_hybrid_retrieve(uri=MILVUS_URI,token=TOKEN, question=request.message, collection_name=collection, model= col_mod[collection], k=top_k)
                          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tobi/crispy-octo-dollop/app/utils/utils_LLM.py", line 157, in milvus_hybrid_retrieve
    reranked_results = await rerank_documents(query=question_dict["text_concat"], documents= search_results, device="cuda", top_k=k, model_name=MODEL_RERANK)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tobi/crispy-octo-dollop/app/utils/utils_LLM.py", line 93, in rerank_documents
    bge_rf = BGERerankFunction(model_name=model_name, device=device)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/site-packages/milvus_model/reranker/__init__.py", line 18, in BGERerankFunction
    return bgegreranker.BGERerankFunction(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/site-packages/milvus_model/utils/lazy_import.py", line 18, in __getattr__
    module = self._load()
             ^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/site-packages/milvus_model/utils/lazy_import.py", line 12, in _load
    module = importlib.import_module(self.__name__)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/importlib/__init__.py", line 90, in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "<frozen importlib._bootstrap>", line 1387, in _gcd_import
  File "<frozen importlib._bootstrap>", line 1360, in _find_and_load
  File "<frozen importlib._bootstrap>", line 1331, in _find_and_load_unlocked
  File "<frozen importlib._bootstrap>", line 935, in _load_unlocked
  File "<frozen importlib._bootstrap_external>", line 995, in exec_module
  File "<frozen importlib._bootstrap>", line 488, in _call_with_frames_removed
  File "/usr/local/lib/python3.12/site-packages/milvus_model/reranker/bgereranker.py", line 10, in <module>
    from FlagEmbedding import FlagAutoReranker
ModuleNotFoundError: No module named 'FlagEmbedding'
INFO [timing.py:139]:2025-09-22 12:58:55,135:TIMING: Wall: 7837.3ms | CPU:   50.0ms | timing.app.main.add_message
INFO [config.py:54]:2025-09-22 13:06:54,755:PyTorch version 2.5.1 available.
INFO [main.py:49]:2025-09-22 13:06:56,691: Initializing ollama and Redis
INFO [utils_backend.py:18]:2025-09-22 13:06:56,697:Initiating expired session cleanup in Redis
INFO [timing.py:139]:2025-09-22 13:07:14,667:TIMING: Wall:    1.4ms | CPU:    0.0ms | timing.app.main.welcome
INFO [main.py:116]:2025-09-22 13:07:22,733: Validating: admin_compliance
INFO [main.py:124]:2025-09-22 13:07:22,941: Validation successful for admin_compliance
INFO [timing.py:139]:2025-09-22 13:07:22,942:TIMING: Wall:  210.6ms | CPU:  210.0ms | timing.app.main.validate_user
INFO [main.py:135]:2025-09-22 13:07:23,040: Initializing session: aa5e1e3a-6ad7-4f0e-9b36-51fa28838166 for user admin_compliance
INFO [main.py:163]:2025-09-22 13:07:23,218:Successfully set up session variables in Redis for session: aa5e1e3a-6ad7-4f0e-9b36-51fa28838166 
INFO [main.py:178]:2025-09-22 13:07:23,220:Started session: aa5e1e3a-6ad7-4f0e-9b36-51fa28838166
INFO [timing.py:139]:2025-09-22 13:07:23,221:TIMING: Wall:  182.3ms | CPU:  170.0ms | timing.app.main.start_conversation
INFO [main.py:279]:2025-09-22 13:07:23,225:Getting existing conversation ids for user: admin_compliance on user login
WARNING [utils_backend.py:86]:2025-09-22 13:07:23,225:/home/tobi/crispy-octo-dollop/user_data/admin_compliance/chat history/chat_745c752c-2abd-424e-9faa-e489bc21853f.json is empty
INFO [timing.py:139]:2025-09-22 13:07:23,226:TIMING: Wall:    2.2ms | CPU:    0.0ms | timing.app.main.get_existing_conv_id
INFO [main.py:304]:2025-09-22 13:07:23,430: Getting available documents to chat for session: aa5e1e3a-6ad7-4f0e-9b36-51fa28838166 and collection compliance_center
INFO [timing.py:139]:2025-09-22 13:07:24,004:TIMING: Wall:  575.2ms | CPU:   60.0ms | timing.app.main.get_docs
INFO [main.py:186]:2025-09-22 13:07:35,353: User message to bot for session: aa5e1e3a-6ad7-4f0e-9b36-51fa28838166, message:Wie müssen Dokumente der Sicherheitsstufe I3 vernichtet werden?
INFO [_client.py:1786]:2025-09-22 13:07:35,584:HTTP Request: POST http://localhost:11434/api/embed "HTTP/1.1 200 OK"
INFO [utils_LLM.py:156]:2025-09-22 13:07:36,163:Retrieval completed, reranking now.
WARNING [utils_LLM.py:97]:2025-09-22 13:09:30,311:GPU not found, resorting to CPU
INFO [utils_LLM.py:177]:2025-09-22 13:10:23,023:Reranking done.
INFO [main.py:199]:2025-09-22 13:10:23,023:For session: aa5e1e3a-6ad7-4f0e-9b36-51fa28838166 and collection: compliance_center, 3 relevant sources found
INFO [citation_engine.py:151]:2025-09-22 13:10:23,028:after chat template, qa_messages: metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['context_str', 'query_str', 'query_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None message_templates=[ChatMessage(role=<MessageRole.SYSTEM: 'system'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text="You are Kisters AI Assistant, a Large Language Model (LLM) created by Kisters AG, a German software company headquartered in Aachen.\n     Kisters AG is an international, environmental data & IT organisation which engineers data-driven and technology-led solutions.\n     The current date is 22-09-2025.\n     When you're not sure about some information then clearly state that you don't have the information and avoid making up anything.\n     You are always very attentive to dates, in particular you try to resolve dates (e.g. 'yesterday' is 21-09-2025) and when asked about information at specific dates, you discard information that is at another date.\n     You follow these instructions in all languages, and always respond to the user in the language they use or request.\n     You answer user questions about the security and compliance policies of KISTERS AG. The questions about security require a factual answer and needs to be grounded in the sources you recieve. Security is a sensitive topic and misinformation will be very bad for us.\n     Be concise in your answer. \n Below is your task:Please provide an answer based solely on the provided sources which contain the topic-subtopic name along with the content. When referencing information from a source, cite the appropriate source(s) using their corresponding numbers. Every answer should include at least one source citation. Only cite a source when you are explicitly referencing it. If none of the sources are helpful, you should indicate that. For example:\nSource 1:\n Sky > Colors of sky\nThe sky is red in the evening and blue in the morning.\nSource 2:\n Water > Water Wetness\nWater is wet when the sky is red.\nQuery: When is water wet?\nAnswer: Water will be wet when the sky is red according to Source 2, which occurs in the evening according to Source 1.\nNow it's your turn. Below are several numbered sources of information:\n------\n{context_str}\n------\nQuery: {query_str}\nAnswer: ")]), ChatMessage(role=<MessageRole.USER: 'user'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text='{query_str}')])]
INFO [citation_engine.py:153]:2025-09-22 13:10:23,028:after chat template, refine_messages: metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['existing_answer', 'context_msg', 'query_str', 'query_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None message_templates=[ChatMessage(role=<MessageRole.SYSTEM: 'system'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text="You are Kisters AI Assistant, a Large Language Model (LLM) created by Kisters AG, a German software company headquartered in Aachen.\n     Kisters AG is an international, environmental data & IT organisation which engineers data-driven and technology-led solutions.\n     The current date is 22-09-2025.\n     When you're not sure about some information then clearly state that you don't have the information and avoid making up anything.\n     You are always very attentive to dates, in particular you try to resolve dates (e.g. 'yesterday' is 21-09-2025) and when asked about information at specific dates, you discard information that is at another date.\n     You follow these instructions in all languages, and always respond to the user in the language they use or request.\n     You answer user questions about the security and compliance policies of KISTERS AG. The questions about security require a factual answer and needs to be grounded in the sources you recieve. Security is a sensitive topic and misinformation will be very bad for us.\n     Be concise in your answer. \n Below is your task:Please provide an answer based solely on the provided sources which contain the topic-subtopic name along with the content. When referencing information from a source, cite the appropriate source(s) using their corresponding numbers. Every answer should include at least one source citation. Only cite a source when you are explicitly referencing it. If none of the sources are helpful, you should indicate that. For example:\nSource 1:\n Sky > Colors of sky\nThe sky is red in the evening and blue in the morning.\nSource 2:\n Water > Water Wetness\nWater is wet when the sky is red.\nQuery: When is water wet?\nAnswer: Water will be wet when the sky is red according to Source 2, which occurs in the evening according to Source 1.\nNow it's your turn. We have provided an existing answer: {existing_answer}. Below are several numbered sources of information. Use them to refine the existing answer. If the provided sources are not helpful, you will repeat the existing answer.\nBegin refining!\n------\n{context_msg}\n------\nQuery: {query_str}\nAnswer: ")]), ChatMessage(role=<MessageRole.USER: 'user'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text='{query_str}')])]
INFO [utils_generation.py:255]:2025-09-22 13:10:23,029:Message to LLM before predict [ChatMessage(role=<MessageRole.SYSTEM: 'system'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text="You are Kisters AI Assistant, a Large Language Model (LLM) created by Kisters AG, a German software company headquartered in Aachen.\n     Kisters AG is an international, environmental data & IT organisation which engineers data-driven and technology-led solutions.\n     The current date is 22-09-2025.\n     When you're not sure about some information then clearly state that you don't have the information and avoid making up anything.\n     You are always very attentive to dates, in particular you try to resolve dates (e.g. 'yesterday' is 21-09-2025) and when asked about information at specific dates, you discard information that is at another date.\n     You follow these instructions in all languages, and always respond to the user in the language they use or request.\n     You answer user questions about the security and compliance policies of KISTERS AG. The questions about security require a factual answer and needs to be grounded in the sources you recieve. Security is a sensitive topic and misinformation will be very bad for us.\n     Be concise in your answer. \n Below is your task:Please provide an answer based solely on the provided sources which contain the topic-subtopic name along with the content. When referencing information from a source, cite the appropriate source(s) using their corresponding numbers. Every answer should include at least one source citation. Only cite a source when you are explicitly referencing it. If none of the sources are helpful, you should indicate that. For example:\nSource 1:\n Sky > Colors of sky\nThe sky is red in the evening and blue in the morning.\nSource 2:\n Water > Water Wetness\nWater is wet when the sky is red.\nQuery: When is water wet?\nAnswer: Water will be wet when the sky is red according to Source 2, which occurs in the evening according to Source 1.\nNow it's your turn. Below are several numbered sources of information:\n------\n\n------\nQuery: Wie müssen Dokumente der Sicherheitsstufe I3 vernichtet werden?\nAnswer: ")]), ChatMessage(role=<MessageRole.USER: 'user'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text='Wie müssen Dokumente der Sicherheitsstufe I3 vernichtet werden?')])]
INFO [utils_generation.py:255]:2025-09-22 13:10:23,029:Message to LLM before predict [ChatMessage(role=<MessageRole.SYSTEM: 'system'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text="You are Kisters AI Assistant, a Large Language Model (LLM) created by Kisters AG, a German software company headquartered in Aachen.\n     Kisters AG is an international, environmental data & IT organisation which engineers data-driven and technology-led solutions.\n     The current date is 22-09-2025.\n     When you're not sure about some information then clearly state that you don't have the information and avoid making up anything.\n     You are always very attentive to dates, in particular you try to resolve dates (e.g. 'yesterday' is 21-09-2025) and when asked about information at specific dates, you discard information that is at another date.\n     You follow these instructions in all languages, and always respond to the user in the language they use or request.\n     You answer user questions about the security and compliance policies of KISTERS AG. The questions about security require a factual answer and needs to be grounded in the sources you recieve. Security is a sensitive topic and misinformation will be very bad for us.\n     Be concise in your answer. \n Below is your task:Please provide an answer based solely on the provided sources which contain the topic-subtopic name along with the content. When referencing information from a source, cite the appropriate source(s) using their corresponding numbers. Every answer should include at least one source citation. Only cite a source when you are explicitly referencing it. If none of the sources are helpful, you should indicate that. For example:\nSource 1:\n Sky > Colors of sky\nThe sky is red in the evening and blue in the morning.\nSource 2:\n Water > Water Wetness\nWater is wet when the sky is red.\nQuery: When is water wet?\nAnswer: Water will be wet when the sky is red according to Source 2, which occurs in the evening according to Source 1.\nNow it's your turn. We have provided an existing answer: . Below are several numbered sources of information. Use them to refine the existing answer. If the provided sources are not helpful, you will repeat the existing answer.\nBegin refining!\n------\n\n------\nQuery: Wie müssen Dokumente der Sicherheitsstufe I3 vernichtet werden?\nAnswer: ")]), ChatMessage(role=<MessageRole.USER: 'user'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text='Wie müssen Dokumente der Sicherheitsstufe I3 vernichtet werden?')])]
INFO [utils_generation.py:255]:2025-09-22 13:10:23,030:Message to LLM before predict [ChatMessage(role=<MessageRole.SYSTEM: 'system'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text="You are Kisters AI Assistant, a Large Language Model (LLM) created by Kisters AG, a German software company headquartered in Aachen.\n     Kisters AG is an international, environmental data & IT organisation which engineers data-driven and technology-led solutions.\n     The current date is 22-09-2025.\n     When you're not sure about some information then clearly state that you don't have the information and avoid making up anything.\n     You are always very attentive to dates, in particular you try to resolve dates (e.g. 'yesterday' is 21-09-2025) and when asked about information at specific dates, you discard information that is at another date.\n     You follow these instructions in all languages, and always respond to the user in the language they use or request.\n     You answer user questions about the security and compliance policies of KISTERS AG. The questions about security require a factual answer and needs to be grounded in the sources you recieve. Security is a sensitive topic and misinformation will be very bad for us.\n     Be concise in your answer. \n Below is your task:Please provide an answer based solely on the provided sources which contain the topic-subtopic name along with the content. When referencing information from a source, cite the appropriate source(s) using their corresponding numbers. Every answer should include at least one source citation. Only cite a source when you are explicitly referencing it. If none of the sources are helpful, you should indicate that. For example:\nSource 1:\n Sky > Colors of sky\nThe sky is red in the evening and blue in the morning.\nSource 2:\n Water > Water Wetness\nWater is wet when the sky is red.\nQuery: When is water wet?\nAnswer: Water will be wet when the sky is red according to Source 2, which occurs in the evening according to Source 1.\nNow it's your turn. We have provided an existing answer: . Below are several numbered sources of information. Use them to refine the existing answer. If the provided sources are not helpful, you will repeat the existing answer.\nBegin refining!\n------\n\n------\nQuery: Wie müssen Dokumente der Sicherheitsstufe I3 vernichtet werden?\nAnswer: ")]), ChatMessage(role=<MessageRole.USER: 'user'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text='Wie müssen Dokumente der Sicherheitsstufe I3 vernichtet werden?')])]
